model,seed,corruption,severity,accuracy,NLL,ECE,Brier,predictive_entropy,initial_predictive_entropy,prediction_change_rate,mean_gate,mean_relative_effective_update
D1,3,pixelate,3,0.8419,0.6526267744064331,0.1004863999158144,0.25410916714668275,0.17536356195073458,0.2122341242286435,0.023900000000000032,0.08522178993280977,0.051216288801298665
C,2,glass_blur,3,0.6223,1.6432752967834472,0.24666625447571278,0.6013143016815186,0.39243017163794136,0.39017212663351675,0.02059999999999995,,0.07603179055947434
A,3,shot_noise,5,0.3363,3.463906519317627,0.5135592052966357,1.1211329374313355,0.45342062353198415,0.45342062353198415,,,
A,1,frost,5,0.6537,1.5497379247665406,0.22092181640416383,0.5535166654586792,0.37212283266357843,0.37212283266357843,,,
C,2,elastic_transform,4,0.802,0.801252140879631,0.11920049950182438,0.31815244411230087,0.2415254422554979,0.24227344299639225,0.016100000000000003,,0.07397929781477297
C,2,fog,3,0.9209,0.3159238144397736,0.04704730807542801,0.12943738188743592,0.10139517166281585,0.10237192618086119,0.0049000000000000155,,0.06974174395923233
C,3,brightness,5,0.912,0.3656368455886841,0.0504820718690753,0.14379473185539246,0.1171048717063648,0.11811529596856854,0.008600000000000052,,0.07116353161240078
C,1,saturate,5,0.8892,0.4360561822891235,0.06427461187392473,0.1764631222486496,0.14549645650792226,0.14468143743941037,0.009600000000000053,,0.07232524433701533
C,1,elastic_transform,2,0.9073,0.35423366689682007,0.052849846002459525,0.14877475764751436,0.12613252513964834,0.12653801779420173,0.008600000000000052,,0.07310641044231532
D1,5,fog,3,0.9205,0.31348849124908446,0.04694658950567245,0.12851754150390626,0.10000019143572281,0.10951152341977285,0.00539999999999996,0.045514088027431475,0.028989444402615555
A,3,snow,1,0.8986,0.4087323541641235,0.057329916854202745,0.16267214963436127,0.13609659369196161,0.13609659369196161,,,
D1,4,speckle_noise,2,0.763,1.065948243713379,0.15643282613754272,0.3877731505393982,0.23885169889482205,0.28365532537942056,0.024499999999999966,0.11489509664284898,0.06243862337920952
C,2,motion_blur,3,0.7538,1.0382804314613343,0.16247510941028595,0.3982622796535492,0.2556169433149102,0.2557805307465198,0.012599999999999945,,0.07428050115080842
D1,3,contrast,2,0.914,0.3390947898864746,0.05442332438379526,0.13996678729057313,0.09769643062955001,0.11656265055718831,0.007499999999999951,0.04699324494391913,0.032115295339053836
C,3,impulse_noise,5,0.2956,3.4699180068969726,0.4936897845953703,1.1281209882736205,0.6190759070005734,0.5987266887537785,0.03990000000000005,,0.07834683150616051
D1,1,pixelate,1,0.9306,0.27815677995681765,0.04064798868596554,0.11447454323768616,0.09197205343284004,0.11520143756880716,0.00660000000000005,0.045788100639956246,0.02779608739126133
C,3,gaussian_noise,3,0.4025,3.20184815864563,0.4576775640055537,1.0100659077644347,0.4022336501329206,0.40878576175032066,0.026000000000000023,,0.0753888286324812
A,4,shot_noise,1,0.8599,0.5534305698633194,0.08102578031718731,0.22248810940980912,0.17834204992950836,0.17834204992950836,,,
A,3,zoom_blur,4,0.7409,1.038281823539734,0.14951521531939507,0.40699521112442016,0.32627808639729045,0.32627808639729045,,,
D1,5,glass_blur,1,0.5731,1.874079141998291,0.28014324876517055,0.6798881727218627,0.4303707677018421,0.4766295141719049,0.02969999999999995,0.19602158936255631,0.09686686686457108
C,2,saturate,1,0.9339,0.2622772096157074,0.03745349403619766,0.10726336157321929,0.09166202846470115,0.09190753079180432,0.00539999999999996,,0.06905002706290171
C,3,defocus_blur,4,0.8082,0.780263318347931,0.12345065495669842,0.31027809267044065,0.2091405913494702,0.20919772642380557,0.013700000000000045,,0.07506725636932077
A,3,saturate,3,0.9472,0.20563169606924056,0.029433446606993676,0.0854342841207981,0.07507270267706917,0.07507270267706917,,,
A,3,snow,4,0.8144,0.7655072546005249,0.11063913481533527,0.2970246962547302,0.22776856809236923,0.22776856809236923,,,
D1,3,pixelate,5,0.4799,2.7814681133270263,0.40417568197846415,0.8874373162269592,0.3370033133685123,0.40981836463982474,0.05130000000000001,0.16418251248503415,0.08763389320832303
A,1,brightness,5,0.9101,0.3509490670204163,0.05223066745400429,0.14369884288311005,0.11696244635261828,0.11696244635261828,,,
A,3,jpeg_compression,5,0.7189,1.160783293533325,0.17487276224941015,0.4467855113983154,0.3167402239481249,0.3167402239481249,,,
D1,4,gaussian_blur,5,0.3861,2.880673808670044,0.405916073872149,0.9663008085250855,0.5972872624468757,0.7022068850508308,0.07169999999999999,0.28501451806077965,0.16268473188568608
D1,1,impulse_noise,5,0.228,4.287775785827637,0.6067824107199907,1.312529981994629,0.4727908157043916,0.6000258044546702,0.053300000000000014,0.2371733783994947,0.11504193216309656
D1,4,saturate,4,0.9199,0.3041403185963631,0.05041650228500366,0.12742762825489043,0.09232682598412502,0.10736272408061195,0.009800000000000031,0.04391426447433817,0.023810848663659775
C,3,speckle_noise,2,0.7465,1.1608951066970825,0.16867192965596914,0.41390822615623474,0.25113459039014413,0.2539378634989844,0.015900000000000025,,0.07301641075667849
C,2,frost,1,0.9115,0.3408402855873108,0.04919059525132179,0.13966225638389587,0.12150926432735287,0.12293668475265732,0.00990000000000002,,0.06968045596812551
A,5,motion_blur,2,0.8414,0.6433394674301147,0.09268456366956233,0.2547710766792297,0.1961859231025097,0.1961859231025097,,,
D1,5,motion_blur,4,0.7404,1.092642006111145,0.16767169769853354,0.4160977975845337,0.2741748918508238,0.30317290929675217,0.01980000000000004,0.12520280555901214,0.08319670924689405
C,5,zoom_blur,5,0.6262,1.5712753231048584,0.24022407121062278,0.5925157927513123,0.4026572862672387,0.3987823385984986,0.024499999999999966,,0.07992569693524383
D1,3,frost,3,0.7806,0.9556853105545043,0.14443737400174142,0.3571531618118286,0.2243183182300243,0.2784925385062816,0.023599999999999954,0.11039751901738927,0.07179202646648694
A,1,gaussian_noise,3,0.3756,3.324162599182129,0.4786202142134309,1.0530516048431398,0.42262756675949786,0.42262756675949786,,,
C,1,jpeg_compression,3,0.7959,0.811847412109375,0.12084135741442442,0.32449893741607666,0.25315081106952275,0.25267951857279985,0.019399999999999973,,0.07614618558289309
D1,1,brightness,1,0.9508,0.19575360252857207,0.03015479467511177,0.08086489057540894,0.06370163910994306,0.07790290397251375,0.0030000000000000027,0.031266363350908315,0.01942235781809676
C,2,gaussian_noise,2,0.4909,2.74133666343689,0.39932274048030375,0.8805068935394287,0.32211788262861374,0.3288406622562499,0.015599999999999947,,0.07312934004380679
D1,5,jpeg_compression,1,0.8707,0.5164855607032776,0.07781710796952247,0.21004359126091005,0.15663589084924315,0.17274180236459943,0.01090000000000002,0.07153786636190197,0.04575641673768601
D1,2,pixelate,1,0.9269,0.2882982186317444,0.043856151071190834,0.1193859531402588,0.09098921448225737,0.11142551083039726,0.007900000000000018,0.04454394223359414,0.0279705847688967
A,4,impulse_noise,2,0.6753,1.4539745997428895,0.21374290170371532,0.5238846787929535,0.33144133437741546,0.33144133437741546,,,
D1,4,brightness,5,0.9136,0.346541308259964,0.052537925985455515,0.1419965936422348,0.1056569156310812,0.12475339023695269,0.008099999999999996,0.05065618819706433,0.027765802583729335
C,2,frost,3,0.7581,1.0542690460205077,0.15651687866300346,0.3885939974784851,0.2582827494385012,0.2608546361782879,0.014499999999999957,,0.07287885931063369
D1,5,fog,4,0.8884,0.4343622813224792,0.0681019646719098,0.18007377519607545,0.1339122725102905,0.14683852140761447,0.007399999999999962,0.06094897367835753,0.0387660066819318
D1,5,fog,2,0.9394,0.2467968825817108,0.036012437450885774,0.10016592860221862,0.07885801864341192,0.08558504428456072,0.0042999999999999705,0.03577744230822306,0.02250989356044909
A,3,gaussian_blur,3,0.7887,0.8154755722045899,0.12245532014071941,0.3313346183776855,0.26343017665740626,0.26343017665740626,,,
C,1,impulse_noise,1,0.8184,0.7723940626144409,0.11199205944240093,0.29380832901000975,0.2125838088746299,0.20864651570193238,0.016199999999999992,,0.07400435113748012
D1,4,spatter,2,0.8621,0.5665197480201721,0.0876015850931406,0.22439317235946654,0.15466703168998647,0.18365518351511564,0.017299999999999982,0.07431891427334049,0.03862358397516785
A,4,gaussian_blur,4,0.6429,1.5008496871948243,0.232642091666162,0.5702970045089721,0.3683672226928407,0.3683672226928407,,,
D1,5,pixelate,1,0.9355,0.2627482362270355,0.0350029601842165,0.10665894238948823,0.09419217463505629,0.10476958532979479,0.006700000000000039,0.043212598017150106,0.026213527984544394
A,5,snow,2,0.8228,0.7455787071228027,0.10630147775113583,0.2845864748954773,0.21362907690309804,0.21362907690309804,,,
A,5,gaussian_blur,4,0.6433,1.5374949184417726,0.22956817662715912,0.5723004023551941,0.3758307257353008,0.3758307257353008,,,
C,3,jpeg_compression,1,0.8723,0.514740432548523,0.07656873967200517,0.20542166600227357,0.1561379549773992,0.15654050136376754,0.009800000000000031,,0.0721259952631763
A,2,glass_blur,1,0.5918,1.7884300159454345,0.25886294526308773,0.646068222618103,0.4481198400196037,0.4481198400196037,,,
A,2,elastic_transform,1,0.9115,0.33305398926734925,0.049300582507252694,0.13998907055854798,0.12419148591547273,0.12419148591547273,,,
A,1,gaussian_noise,1,0.7918,0.8658489274978638,0.1294459708750248,0.33339403109550475,0.23482797228728305,0.23482797228728305,,,
C,5,gaussian_blur,2,0.8815,0.4628393299102783,0.07232929942309857,0.19066580815315246,0.1407796402478096,0.14176321245316068,0.00880000000000003,,0.07288516883446484
C,3,gaussian_noise,2,0.5911,1.9838096168518067,0.2967155615076423,0.6793667043685913,0.3294154861290823,0.3361522931663727,0.020000000000000018,,0.07483001290118009
A,3,fog,2,0.9347,0.2441379292488098,0.03775735247433185,0.10304235377311706,0.08672444192703697,0.08672444192703697,,,
D1,4,contrast,1,0.9472,0.21259377675056457,0.032180123978853226,0.08702687039375305,0.06769031018114766,0.07768317168311333,0.0033999999999999586,0.03188700012741901,0.01768929227596674
D1,4,pixelate,4,0.6343,1.821698568725586,0.2755295608237386,0.6146999430179596,0.26767996517509457,0.32617913444338775,0.04249999999999998,0.13121756629331455,0.0641434269225138
A,5,motion_blur,1,0.9086,0.3562773148536682,0.05198253574669361,0.14607199459075929,0.12167663507757534,0.12167663507757534,,,
A,1,shot_noise,1,0.8603,0.5470792139053344,0.08462961712628603,0.2199551560163498,0.16789906159636156,0.16789906159636156,,,
A,1,zoom_blur,4,0.7474,1.0027825670719146,0.14718694168329238,0.40085525279045103,0.3201544112090836,0.3201544112090836,,,
C,3,jpeg_compression,4,0.7713,0.9443158950805665,0.14027046764343978,0.36634638514518736,0.26546698440999317,0.26516302767292943,0.01970000000000005,,0.07485435719220158
C,1,pixelate,5,0.489,2.6091234817504882,0.3794629097506404,0.8521355564117432,0.38871016780924983,0.38420778249954457,0.02310000000000001,,0.07600676859335094
A,3,frost,3,0.7812,0.9143224739074707,0.1322467892974615,0.3472541417121887,0.26097605903620424,0.26097605903620424,,,
A,1,fog,3,0.9195,0.3135229870557785,0.0476930598706007,0.12922482429146767,0.10510499629096594,0.10510499629096594,,,
A,5,elastic_transform,5,0.756,0.9629528829574585,0.14100948268026114,0.38503031129837034,0.31157540284974966,0.31157540284974966,,,
D1,3,fog,4,0.8916,0.4330908989906311,0.07007648331820965,0.17609240913391114,0.11871004816693603,0.14294699508098418,0.008499999999999952,0.05742119449068269,0.03953581470559936
C,3,spatter,3,0.827,0.72484473695755,0.10376646991819144,0.2774744064807892,0.21224088883360964,0.21071181824664817,0.016100000000000003,,0.07314671198067633
A,2,impulse_noise,1,0.8282,0.7250105343818665,0.10309869010150433,0.27905522134304045,0.21253742741915338,0.21253742741915338,,,
C,3,gaussian_noise,5,0.2911,4.122717813110351,0.5601502615749836,1.2141883428573608,0.42142665793712947,0.4284326478445029,0.02969999999999995,,0.07488126065388083
C,5,spatter,3,0.8319,0.7052560141563415,0.09976719694584608,0.2714045419692993,0.20929276830655288,0.20812512280483497,0.015800000000000036,,0.0731984854446374
A,3,pixelate,1,0.9303,0.26332440357208253,0.03607266259044409,0.108334814286232,0.10381601910417958,0.10381601910417958,,,
C,1,saturate,1,0.9353,0.2565863836288452,0.0340763680934906,0.10461891745328904,0.09768944948891876,0.09802696895487606,0.005700000000000038,,0.07166515400441034
D1,4,gaussian_noise,4,0.4149,2.8026046142578127,0.408684187951684,0.9441068159103394,0.5065206591747178,0.6109901564071595,0.06589999999999996,0.245438713548217,0.1305982212008069
D1,1,shot_noise,5,0.3288,3.820994641876221,0.545600354641676,1.1689071668624877,0.36215329507996213,0.45865412832809377,0.03469999999999995,0.18167748224918903,0.10353728021193252
D1,2,contrast,5,0.3164,3.119376879119873,0.4703454325824976,1.083362250328064,0.6365150929654833,0.8022390395086725,0.07889999999999997,0.314656541746067,0.16032268340511213
C,5,contrast,3,0.8488,0.6326080799102783,0.10063648248314858,0.24616016044616698,0.15520276667448635,0.15599229109898152,0.008499999999999952,,0.07303813858494485
C,1,shot_noise,3,0.5521,2.1332496389389037,0.3124176125690341,0.7288241765975952,0.39767073677938897,0.4014321007211809,0.020199999999999996,,0.07641950487399961
C,1,motion_blur,1,0.9114,0.3417483150482178,0.050380530086159704,0.141947731256485,0.1216778418910224,0.12292053965819068,0.009299999999999975,,0.07286458686112461
A,1,spatter,2,0.8581,0.5715642545938492,0.08594474548101425,0.22686561145782472,0.17261922552973846,0.17261922552973846,,,
A,5,defocus_blur,5,0.528,2.0850392745971678,0.3164635362684727,0.7571390651702881,0.4597546438378573,0.4597546438378573,,,
A,4,jpeg_compression,1,0.8676,0.518560419178009,0.07675061429440976,0.2120668522834778,0.16755146968531773,0.16755146968531773,,,
A,3,glass_blur,3,0.6392,1.533389778137207,0.22616076186299325,0.5715249578475952,0.40164919827079865,0.40164919827079865,,,
C,1,gaussian_noise,1,0.7872,0.9039475392341614,0.13380728370547296,0.3441467260122299,0.23871892129076294,0.24052919464209407,0.011499999999999955,,0.07393544244850259
C,5,zoom_blur,3,0.7891,0.8257287608146667,0.12600360126197338,0.33155229139328,0.25704974205675535,0.25773178802765323,0.018000000000000016,,0.07628501867833737
D1,2,glass_blur,5,0.5245,2.193569002914429,0.33264957926869393,0.7716528803825379,0.4188620486784435,0.5396243051898258,0.05740000000000001,0.21142978535029008,0.12412838224103052
D1,1,gaussian_blur,4,0.6618,1.4201585060119628,0.2206826885983348,0.5404278518676758,0.34400523971727237,0.4331366694415978,0.03749999999999998,0.17180802449954694,0.11449002433184592
A,1,saturate,2,0.91,0.3473363657951355,0.0522611450612545,0.14333553978204727,0.11871768846085179,0.11871768846085179,,,
C,1,gaussian_noise,2,0.583,1.9523842098236084,0.29071162336170675,0.6846870162963867,0.3703457665684982,0.37342273376178925,0.019000000000000017,,0.07611700084229214
D1,1,speckle_noise,3,0.6635,1.6280508810043335,0.24563264917135239,0.5660224911689758,0.27099810259068036,0.3463810392319108,0.025499999999999967,0.13682602531323887,0.07866077472067379
D1,5,gaussian_blur,4,0.6698,1.407902093887329,0.21374296871572732,0.5315921660423278,0.3460674523789203,0.3823953110524977,0.02939999999999998,0.15809781934523684,0.10952395244308764
D1,2,gaussian_noise,2,0.5837,2.062289535903931,0.3106506222009659,0.7084981172561645,0.3098944706762966,0.38524990475938536,0.03700000000000003,0.15351623834463293,0.0919050279470448
A,5,defocus_blur,1,0.9519,0.186414488363266,0.026381368151307105,0.07742063255310058,0.06949551175826346,0.06949551175826346,,,
A,2,glass_blur,5,0.5102,2.230525643157959,0.3197660785019398,0.7770424217224121,0.5100422319122415,0.5100422319122415,,,
A,3,spatter,2,0.8531,0.6138954866409302,0.08812519953995943,0.23785337190628053,0.18342085788500845,0.18342085788500845,,,
C,1,saturate,4,0.9253,0.29083691279292107,0.0427229255720973,0.11936431550122797,0.10267355990774085,0.1025773828062549,0.007800000000000029,,0.07132355969975161
C,1,frost,5,0.6587,1.5525640533447265,0.22439580367058515,0.5464337779045105,0.3519438707562338,0.3507192808202992,0.01770000000000005,,0.07615835569571776
C,1,pixelate,3,0.8368,0.6637845282554626,0.09531602028161287,0.25674759616851806,0.20809332599635819,0.20907784302454674,0.012700000000000045,,0.07400696802456645
D1,1,frost,1,0.9129,0.3417971613883972,0.05246143201589584,0.14167540028095246,0.10837802395251638,0.13582266470308388,0.010399999999999965,0.05400092438944193,0.032966080376153166
C,5,gaussian_blur,5,0.4148,2.6162162128448485,0.3804540913671255,0.9206101737976075,0.6094011771094286,0.5897791940779774,0.034499999999999975,,0.08420100625751692
A,1,brightness,2,0.9465,0.20330706918239594,0.030202418953180314,0.08561556485891342,0.07518604031343129,0.07518604031343129,,,
D1,5,motion_blur,2,0.8355,0.665692949295044,0.10109992392659187,0.2644705137729645,0.19164402233749278,0.20854782228634866,0.013299999999999979,0.08686853560519618,0.058782146975377814
D1,4,frost,5,0.6809,1.4625676811218262,0.21540987307578324,0.518977087879181,0.30640093437313914,0.37486766954225603,0.036800000000000055,0.1502041169294093,0.0808179304470133
A,4,impulse_noise,1,0.82,0.7732441970825196,0.11345913514494896,0.2935372795104981,0.20289841231532046,0.20289841231532046,,,
C,1,brightness,5,0.9148,0.33101055912971494,0.04858291773200035,0.13582197425365447,0.1145017844852744,0.11514991846926714,0.009099999999999997,,0.07217100408301218
